﻿vt_symbol,symbol,exchange,tushare_ts_code,trade_date,tail_start,tail_end,start_datetime,end_datetime,reference_date,ma5,alphaagent_import_columns,note
688630.SSE,688630,SSE,688630.SH,2026-04-17,14:30,14:57,2026-04-17 14:30:00,2026-04-17 14:57:00,2026-04-16,239.44,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688702.SSE,688702,SSE,688702.SH,2026-04-17,14:30,14:57,2026-04-17 14:30:00,2026-04-17 14:57:00,2026-04-16,221.256,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
601869.SSE,601869,SSE,601869.SH,2026-04-20,14:30,14:57,2026-04-20 14:30:00,2026-04-20 14:57:00,2026-04-17,365.34000000000003,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688141.SSE,688141,SSE,688141.SH,2026-04-20,14:30,14:57,2026-04-20 14:30:00,2026-04-20 14:57:00,2026-04-17,65.738,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688167.SSE,688167,SSE,688167.SH,2026-04-20,14:30,14:57,2026-04-20 14:30:00,2026-04-20 14:57:00,2026-04-17,390.778,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688307.SSE,688307,SSE,688307.SH,2026-04-20,14:30,14:57,2026-04-20 14:30:00,2026-04-20 14:57:00,2026-04-17,82.896,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688331.SSE,688331,SSE,688331.SH,2026-04-20,14:30,14:57,2026-04-20 14:30:00,2026-04-20 14:57:00,2026-04-17,148.086,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688485.SSE,688485,SSE,688485.SH,2026-04-20,14:30,14:57,2026-04-20 14:30:00,2026-04-20 14:57:00,2026-04-17,43.188,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688630.SSE,688630,SSE,688630.SH,2026-04-20,14:30,14:57,2026-04-20 14:30:00,2026-04-20 14:57:00,2026-04-17,238.13000000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688702.SSE,688702,SSE,688702.SH,2026-04-20,14:30,14:57,2026-04-20 14:30:00,2026-04-20 14:57:00,2026-04-17,224.094,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688025.SSE,688025,SSE,688025.SH,2026-04-21,14:30,14:57,2026-04-21 14:30:00,2026-04-21 14:57:00,2026-04-20,276.644,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688048.SSE,688048,SSE,688048.SH,2026-04-21,14:30,14:57,2026-04-21 14:30:00,2026-04-21 14:57:00,2026-04-20,303.338,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688205.SSE,688205,SSE,688205.SH,2026-04-21,14:30,14:57,2026-04-21 14:30:00,2026-04-21 14:57:00,2026-04-20,247.392,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688257.SSE,688257,SSE,688257.SH,2026-04-21,14:30,14:57,2026-04-21 14:30:00,2026-04-21 14:57:00,2026-04-20,78.11999999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688312.SSE,688312,SSE,688312.SH,2026-04-21,14:30,14:57,2026-04-21 14:30:00,2026-04-21 14:57:00,2026-04-20,62.352,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688331.SSE,688331,SSE,688331.SH,2026-04-21,14:30,14:57,2026-04-21 14:30:00,2026-04-21 14:57:00,2026-04-20,148.168,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688530.SSE,688530,SSE,688530.SH,2026-04-21,14:30,14:57,2026-04-21 14:30:00,2026-04-21 14:57:00,2026-04-20,33.010000000000005,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688610.SSE,688610,SSE,688610.SH,2026-04-21,14:30,14:57,2026-04-21 14:30:00,2026-04-21 14:57:00,2026-04-20,113.202,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
001309.SZSE,001309,SZSE,001309.SZ,2026-04-22,14:30,14:57,2026-04-22 14:30:00,2026-04-22 14:57:00,2026-04-21,512.258,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688048.SSE,688048,SSE,688048.SH,2026-04-22,14:30,14:57,2026-04-22 14:30:00,2026-04-22 14:57:00,2026-04-21,307.69,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688359.SSE,688359,SSE,688359.SH,2026-04-22,14:30,14:57,2026-04-22 14:30:00,2026-04-22 14:57:00,2026-04-21,96.248,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688519.SSE,688519,SSE,688519.SH,2026-04-22,14:30,14:57,2026-04-22 14:30:00,2026-04-22 14:57:00,2026-04-21,153.478,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688525.SSE,688525,SSE,688525.SH,2026-04-22,14:30,14:57,2026-04-22 14:30:00,2026-04-22 14:57:00,2026-04-21,277.508,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688610.SSE,688610,SSE,688610.SH,2026-04-22,14:30,14:57,2026-04-22 14:30:00,2026-04-22 14:57:00,2026-04-21,114.502,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688690.SSE,688690,SSE,688690.SH,2026-04-22,14:30,14:57,2026-04-22 14:30:00,2026-04-22 14:57:00,2026-04-21,31.476,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688702.SSE,688702,SSE,688702.SH,2026-04-22,14:30,14:57,2026-04-22 14:30:00,2026-04-22 14:57:00,2026-04-21,226.916,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
001309.SZSE,001309,SZSE,001309.SZ,2026-04-23,14:30,14:57,2026-04-23 14:30:00,2026-04-23 14:57:00,2026-04-22,517.018,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688079.SSE,688079,SSE,688079.SH,2026-04-23,14:30,14:57,2026-04-23 14:30:00,2026-04-23 14:57:00,2026-04-22,16.236,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688167.SSE,688167,SSE,688167.SH,2026-04-23,14:30,14:57,2026-04-23 14:30:00,2026-04-23 14:57:00,2026-04-22,386.482,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688353.SSE,688353,SSE,688353.SH,2026-04-23,14:30,14:57,2026-04-23 14:30:00,2026-04-23 14:57:00,2026-04-22,126.0,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688388.SSE,688388,SSE,688388.SH,2026-04-23,14:30,14:57,2026-04-23 14:30:00,2026-04-23 14:57:00,2026-04-22,50.094,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688525.SSE,688525,SSE,688525.SH,2026-04-23,14:30,14:57,2026-04-23 14:30:00,2026-04-23 14:57:00,2026-04-22,276.62600000000003,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688629.SSE,688629,SSE,688629.SH,2026-04-23,14:30,14:57,2026-04-23 14:30:00,2026-04-23 14:57:00,2026-04-22,135.856,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688702.SSE,688702,SSE,688702.SH,2026-04-23,14:30,14:57,2026-04-23 14:30:00,2026-04-23 14:57:00,2026-04-22,227.57199999999997,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688001.SSE,688001,SSE,688001.SH,2026-04-24,14:30,14:57,2026-04-24 14:30:00,2026-04-24 14:57:00,2026-04-23,45.216,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688025.SSE,688025,SSE,688025.SH,2026-04-24,14:30,14:57,2026-04-24 14:30:00,2026-04-24 14:57:00,2026-04-23,303.4,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688090.SSE,688090,SSE,688090.SH,2026-04-24,14:30,14:57,2026-04-24 14:30:00,2026-04-24 14:57:00,2026-04-23,72.312,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688143.SSE,688143,SSE,688143.SH,2026-04-24,14:30,14:57,2026-04-24 14:30:00,2026-04-24 14:57:00,2026-04-23,71.762,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688150.SSE,688150,SSE,688150.SH,2026-04-24,14:30,14:57,2026-04-24 14:30:00,2026-04-24 14:57:00,2026-04-23,52.858000000000004,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688312.SSE,688312,SSE,688312.SH,2026-04-24,14:30,14:57,2026-04-24 14:30:00,2026-04-24 14:57:00,2026-04-23,66.10400000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688485.SSE,688485,SSE,688485.SH,2026-04-24,14:30,14:57,2026-04-24 14:30:00,2026-04-24 14:57:00,2026-04-23,44.924,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688530.SSE,688530,SSE,688530.SH,2026-04-24,14:30,14:57,2026-04-24 14:30:00,2026-04-24 14:57:00,2026-04-23,36.146,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
300308.SZSE,300308,SZSE,300308.SZ,2026-04-27,14:30,14:57,2026-04-27 14:30:00,2026-04-27 14:57:00,2026-04-24,877.094,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
600522.SSE,600522,SSE,600522.SH,2026-04-27,14:30,14:57,2026-04-27 14:30:00,2026-04-27 14:57:00,2026-04-24,33.098,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688090.SSE,688090,SSE,688090.SH,2026-04-27,14:30,14:57,2026-04-27 14:30:00,2026-04-27 14:57:00,2026-04-24,73.04400000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688158.SSE,688158,SSE,688158.SH,2026-04-27,14:30,14:57,2026-04-27 14:30:00,2026-04-27 14:57:00,2026-04-24,48.736000000000004,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688307.SSE,688307,SSE,688307.SH,2026-04-27,14:30,14:57,2026-04-27 14:30:00,2026-04-27 14:57:00,2026-04-24,93.774,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688485.SSE,688485,SSE,688485.SH,2026-04-27,14:30,14:57,2026-04-27 14:30:00,2026-04-27 14:57:00,2026-04-24,45.15,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688498.SSE,688498,SSE,688498.SH,2026-04-27,14:30,14:57,2026-04-27 14:30:00,2026-04-27 14:57:00,2026-04-24,1408.1200000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688630.SSE,688630,SSE,688630.SH,2026-04-27,14:30,14:57,2026-04-27 14:30:00,2026-04-27 14:57:00,2026-04-24,250.254,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688025.SSE,688025,SSE,688025.SH,2026-04-28,14:30,14:57,2026-04-28 14:30:00,2026-04-28 14:57:00,2026-04-27,311.754,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688090.SSE,688090,SSE,688090.SH,2026-04-28,14:30,14:57,2026-04-28 14:30:00,2026-04-28 14:57:00,2026-04-27,73.338,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688146.SSE,688146,SSE,688146.SH,2026-04-28,14:30,14:57,2026-04-28 14:30:00,2026-04-28 14:57:00,2026-04-27,70.938,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688312.SSE,688312,SSE,688312.SH,2026-04-28,14:30,14:57,2026-04-28 14:30:00,2026-04-28 14:57:00,2026-04-27,68.248,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688337.SSE,688337,SSE,688337.SH,2026-04-28,14:30,14:57,2026-04-28 14:30:00,2026-04-28 14:57:00,2026-04-27,64.82000000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688498.SSE,688498,SSE,688498.SH,2026-04-28,14:30,14:57,2026-04-28 14:30:00,2026-04-28 14:57:00,2026-04-27,1414.188,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688629.SSE,688629,SSE,688629.SH,2026-04-28,14:30,14:57,2026-04-28 14:30:00,2026-04-28 14:57:00,2026-04-27,135.788,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688668.SSE,688668,SSE,688668.SH,2026-04-28,14:30,14:57,2026-04-28 14:30:00,2026-04-28 14:57:00,2026-04-27,232.23600000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
001309.SZSE,001309,SZSE,001309.SZ,2026-04-29,14:30,14:57,2026-04-29 14:30:00,2026-04-29 14:57:00,2026-04-28,498.822,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688025.SSE,688025,SSE,688025.SH,2026-04-29,14:30,14:57,2026-04-29 14:30:00,2026-04-29 14:57:00,2026-04-28,311.166,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688183.SSE,688183,SSE,688183.SH,2026-04-29,14:30,14:57,2026-04-29 14:30:00,2026-04-29 14:57:00,2026-04-28,115.324,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688312.SSE,688312,SSE,688312.SH,2026-04-29,14:30,14:57,2026-04-29 14:30:00,2026-04-29 14:57:00,2026-04-28,68.324,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688498.SSE,688498,SSE,688498.SH,2026-04-29,14:30,14:57,2026-04-29 14:30:00,2026-04-29 14:57:00,2026-04-28,1422.942,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688548.SSE,688548,SSE,688548.SH,2026-04-29,14:30,14:57,2026-04-29 14:30:00,2026-04-29 14:57:00,2026-04-28,30.53,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688628.SSE,688628,SSE,688628.SH,2026-04-29,14:30,14:57,2026-04-29 14:30:00,2026-04-29 14:57:00,2026-04-28,100.138,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688807.SSE,688807,SSE,688807.SH,2026-04-29,14:30,14:57,2026-04-29 14:30:00,2026-04-29 14:57:00,2026-04-28,368.76800000000003,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688001.SSE,688001,SSE,688001.SH,2026-04-30,14:30,14:57,2026-04-30 14:30:00,2026-04-30 14:57:00,2026-04-29,54.227999999999994,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688141.SSE,688141,SSE,688141.SH,2026-04-30,14:30,14:57,2026-04-30 14:30:00,2026-04-30 14:57:00,2026-04-29,79.848,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688183.SSE,688183,SSE,688183.SH,2026-04-30,14:30,14:57,2026-04-30 14:30:00,2026-04-30 14:57:00,2026-04-29,114.918,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688502.SSE,688502,SSE,688502.SH,2026-04-30,14:30,14:57,2026-04-30 14:30:00,2026-04-30 14:57:00,2026-04-29,470.846,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688525.SSE,688525,SSE,688525.SH,2026-04-30,14:30,14:57,2026-04-30 14:30:00,2026-04-30 14:57:00,2026-04-29,265.05,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688548.SSE,688548,SSE,688548.SH,2026-04-30,14:30,14:57,2026-04-30 14:30:00,2026-04-30 14:57:00,2026-04-29,30.660000000000004,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688610.SSE,688610,SSE,688610.SH,2026-04-30,14:30,14:57,2026-04-30 14:30:00,2026-04-30 14:57:00,2026-04-29,120.372,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688677.SSE,688677,SSE,688677.SH,2026-04-30,14:30,14:57,2026-04-30 14:30:00,2026-04-30 14:57:00,2026-04-29,110.38199999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
300308.SZSE,300308,SZSE,300308.SZ,2026-05-06,14:30,14:57,2026-05-06 14:30:00,2026-05-06 14:57:00,2026-04-30,854.5040000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
300548.SZSE,300548,SZSE,300548.SZ,2026-05-06,14:30,14:57,2026-05-06 14:30:00,2026-05-06 14:57:00,2026-04-30,253.27800000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688150.SSE,688150,SSE,688150.SH,2026-05-06,14:30,14:57,2026-05-06 14:30:00,2026-05-06 14:57:00,2026-04-30,52.584,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
